23	14	18
y	x	z	ContainerCode	Container Length	Weight	Cargo	Cargo Capacity
18	9	2	579	40	4	19	22
19	9	2	580	40	4	7	22
20	9	2	580	40	4	7	22
21	9	2	581	40	4	7	22
22	9	2	581	40	4	7	22
0	10	2	582	40	4	17	22
1	10	2	582	40	4	17	22
2	10	2	583	20	2	19	20
3	10	2	584	40	4	9	22
4	10	2	584	40	4	9	22
5	10	2	585	40	4	18	22
6	10	2	585	40	4	18	22
7	10	2	586	40	4	7	22
8	10	2	586	40	4	7	22
9	10	2	587	20	2	13	20
10	10	2	588	20	2	9	20
11	10	2	589	20	2	16	20
12	10	2	590	40	4	11	22
13	10	2	590	40	4	11	22
14	10	2	591	40	4	16	22
15	10	2	591	40	4	16	22
16	10	2	592	20	2	11	20
17	10	2	593	20	2	2	20
18	10	2	594	20	2	3	20
19	10	2	595	20	2	14	20
20	10	2	596	20	2	6	20
21	10	2	597	40	4	10	22
22	10	2	597	40	4	10	22
0	11	2	598	40	4	21	22
1	11	2	598	40	4	21	22
2	11	2	599	40	4	2	22
3	11	2	599	40	4	2	22
4	11	2	600	20	2	13	20
5	11	2	601	40	4	19	22
6	11	2	601	40	4	19	22
7	11	2	602	40	4	6	22
8	11	2	602	40	4	6	22
9	11	2	603	40	4	9	22
10	11	2	603	40	4	9	22
11	11	2	604	40	4	8	22
12	11	2	604	40	4	8	22
13	11	2	605	40	4	6	22
14	11	2	605	40	4	6	22
15	11	2	606	20	2	16	20
16	11	2	607	20	2	13	20
17	11	2	608	20	2	15	20
18	11	2	609	40	4	12	22
19	11	2	609	40	4	12	22
20	11	2	610	20	2	17	20
21	11	2	611	20	2	6	20
22	11	2	612	20	2	19	20
0	12	2	613	40	4	22	22
1	12	2	613	40	4	22	22
2	12	2	614	40	4	7	22
3	12	2	614	40	4	7	22
4	12	2	615	20	2	6	20
5	12	2	616	20	2	10	20
6	12	2	617	20	2	18	20
7	12	2	618	20	2	5	20
8	12	2	619	40	4	6	22
9	12	2	619	40	4	6	22
10	12	2	620	40	4	3	22
11	12	2	620	40	4	3	22
12	12	2	621	40	4	12	22
13	12	2	621	40	4	12	22
14	12	2	622	20	2	8	20
15	12	2	623	40	4	18	22
16	12	2	623	40	4	18	22
17	12	2	624	40	4	0	22
18	12	2	624	40	4	0	22
19	12	2	625	20	2	6	20
20	12	2	626	40	4	14	22
21	12	2	626	40	4	14	22
22	12	2	627	20	2	20	20
0	13	2	628	40	4	12	22
1	13	2	628	40	4	12	22
2	13	2	629	20	2	6	20
3	13	2	630	20	2	5	20
4	13	2	631	20	2	13	20
5	13	2	632	40	4	1	22
6	13	2	632	40	4	1	22
7	13	2	633	40	4	10	22
8	13	2	633	40	4	10	22
9	13	2	634	20	2	4	20
10	13	2	635	20	2	20	20
11	13	2	636	40	4	2	22
12	13	2	636	40	4	2	22
13	13	2	637	20	2	19	20
14	13	2	638	20	2	18	20
15	13	2	639	40	4	1	22
16	13	2	639	40	4	1	22
17	13	2	640	40	4	6	22
18	13	2	640	40	4	6	22
19	13	2	641	20	2	17	20
20	13	2	642	40	4	22	22
21	13	2	642	40	4	22	22
22	13	2	643	20	2	13	20
0	0	3	644	40	4	12	22
1	0	3	644	40	4	12	22
2	0	3	645	40	4	22	22
3	0	3	645	40	4	22	22
4	0	3	646	40	4	9	22
5	0	3	646	40	4	9	22
6	0	3	647	20	2	12	20
7	0	3	648	20	2	11	20
8	0	3	649	40	4	9	22
9	0	3	649	40	4	9	22
10	0	3	650	20	2	0	20
11	0	3	651	20	2	6	20
12	0	3	652	20	2	7	20
13	0	3	653	40	4	11	22
14	0	3	653	40	4	11	22
15	0	3	654	40	4	20	22
16	0	3	654	40	4	20	22
17	0	3	655	40	4	20	22
18	0	3	655	40	4	20	22
19	0	3	656	20	2	9	20
20	0	3	657	20	2	13	20
21	0	3	658	20	2	18	20
22	0	3	669	20	2	12	20
0	1	3	659	40	4	2	22
1	1	3	659	40	4	2	22
2	1	3	660	40	4	18	22
3	1	3	660	40	4	18	22
4	1	3	661	40	4	20	22
5	1	3	661	40	4	20	22
6	1	3	662	40	4	21	22
7	1	3	662	40	4	21	22
8	1	3	663	40	4	10	22
9	1	3	663	40	4	10	22
10	1	3	664	40	4	19	22
11	1	3	664	40	4	19	22
12	1	3	665	40	4	2	22
13	1	3	665	40	4	2	22
14	1	3	666	40	4	8	22
15	1	3	666	40	4	8	22
16	1	3	667	40	4	20	22
17	1	3	667	40	4	20	22
18	1	3	668	40	4	20	22
19	1	3	668	40	4	20	22
20	1	3	670	20	2	13	20
21	1	3	671	40	4	13	22
22	1	3	671	40	4	13	22
0	2	3	672	20	2	1	20
1	2	3	673	20	2	15	20
2	2	3	674	40	4	10	22
3	2	3	674	40	4	10	22
4	2	3	675	40	4	4	22
5	2	3	675	40	4	4	22
6	2	3	676	40	4	10	22
7	2	3	676	40	4	10	22
8	2	3	677	40	4	12	22
9	2	3	677	40	4	12	22
10	2	3	678	20	2	13	20
11	2	3	679	40	4	13	22
12	2	3	679	40	4	13	22
13	2	3	680	40	4	12	22
14	2	3	680	40	4	12	22
15	2	3	681	40	4	2	22
16	2	3	681	40	4	2	22
17	2	3	682	40	4	18	22
18	2	3	682	40	4	18	22
19	2	3	683	40	4	3	22
20	2	3	683	40	4	3	22
21	2	3	684	40	4	0	22
22	2	3	684	40	4	0	22
0	3	3	685	20	2	2	20
1	3	3	686	40	4	17	22
2	3	3	686	40	4	17	22
3	3	3	687	40	4	6	22
4	3	3	687	40	4	6	22
5	3	3	688	20	2	20	20
6	3	3	689	40	4	1	22
7	3	3	689	40	4	1	22
8	3	3	690	20	2	10	20
9	3	3	691	20	2	18	20
10	3	3	692	20	2	14	20
11	3	3	693	20	2	6	20
12	3	3	694	20	2	5	20
13	3	3	695	20	2	4	20
14	3	3	696	20	2	17	20
15	3	3	697	40	4	18	22
16	3	3	697	40	4	18	22
17	3	3	698	20	2	0	20
18	3	3	699	20	2	9	20
19	3	3	700	40	4	1	22
20	3	3	700	40	4	1	22
21	3	3	701	40	4	11	22
22	3	3	701	40	4	11	22
0	4	3	702	40	4	21	22
1	4	3	702	40	4	21	22
2	4	3	703	20	2	13	20
3	4	3	704	40	4	12	22
4	4	3	704	40	4	12	22
5	4	3	705	20	2	3	20
6	4	3	706	20	2	19	20
7	4	3	707	40	4	11	22
8	4	3	707	40	4	11	22
9	4	3	708	20	2	7	20
10	4	3	709	40	4	17	22
11	4	3	709	40	4	17	22
12	4	3	710	40	4	6	22
13	4	3	710	40	4	6	22
14	4	3	711	20	2	1	20
15	4	3	712	40	4	3	22
16	4	3	712	40	4	3	22
17	4	3	713	20	2	2	20
18	4	3	714	20	2	18	20
19	4	3	715	40	4	3	22
20	4	3	715	40	4	3	22
21	4	3	716	40	4	19	22
22	4	3	716	40	4	19	22
0	5	3	717	20	2	11	20
1	5	3	718	40	4	1	22
2	5	3	718	40	4	1	22
3	5	3	719	40	4	19	22
4	5	3	719	40	4	19	22
5	5	3	720	40	4	2	22
6	5	3	720	40	4	2	22
7	5	3	721	20	2	4	20
8	5	3	722	40	4	12	22
9	5	3	722	40	4	12	22
10	5	3	723	20	2	4	20
11	5	3	724	40	4	4	22
12	5	3	724	40	4	4	22
13	5	3	725	40	4	8	22
14	5	3	725	40	4	8	22
15	5	3	726	40	4	10	22
16	5	3	726	40	4	10	22
17	5	3	727	40	4	11	22
18	5	3	727	40	4	11	22
19	5	3	728	40	4	9	22
20	5	3	728	40	4	9	22
21	5	3	729	40	4	16	22
22	5	3	729	40	4	16	22
0	6	3	730	20	2	7	20
1	6	3	731	40	4	11	22
2	6	3	731	40	4	11	22
3	6	3	732	20	2	6	20
4	6	3	733	20	2	4	20
5	6	3	734	20	2	1	20
6	6	3	735	40	4	6	22
7	6	3	735	40	4	6	22
8	6	3	736	40	4	7	22
9	6	3	736	40	4	7	22
10	6	3	737	20	2	5	20
11	6	3	738	40	4	13	22
12	6	3	738	40	4	13	22
13	6	3	739	40	4	20	22
14	6	3	739	40	4	20	22
15	6	3	740	20	2	7	20
16	6	3	741	40	4	21	22
17	6	3	741	40	4	21	22
18	6	3	742	20	2	11	20
19	6	3	743	20	2	13	20
20	6	3	744	20	2	6	20
21	6	3	745	40	4	2	22
22	6	3	745	40	4	2	22
0	7	3	746	40	4	21	22
1	7	3	746	40	4	21	22
2	7	3	747	20	2	9	20
3	7	3	748	40	4	3	22
4	7	3	748	40	4	3	22
5	7	3	749	40	4	8	22
6	7	3	749	40	4	8	22
7	7	3	750	20	2	10	20
8	7	3	751	20	2	2	20
9	7	3	752	40	4	4	22
10	7	3	752	40	4	4	22
11	7	3	753	40	4	0	22
12	7	3	753	40	4	0	22
13	7	3	754	40	4	7	22
14	7	3	754	40	4	7	22
15	7	3	755	40	4	13	22
16	7	3	755	40	4	13	22
17	7	3	756	20	2	10	20
18	7	3	757	20	2	16	20
19	7	3	758	40	4	4	22
20	7	3	758	40	4	4	22
21	7	3	759	20	2	20	20
22	7	3	760	20	2	13	20
0	8	3	761	40	4	12	22
1	8	3	761	40	4	12	22
2	8	3	762	20	2	4	20
3	8	3	763	20	2	20	20
4	8	3	764	20	2	3	20
5	8	3	765	20	2	16	20
6	8	3	766	40	4	10	22
7	8	3	766	40	4	10	22
8	8	3	767	20	2	15	20
9	8	3	768	20	2	6	20
10	8	3	769	20	2	5	20
11	8	3	770	20	2	18	20
12	8	3	771	40	4	7	22
13	8	3	771	40	4	7	22
14	8	3	772	20	2	15	20
15	8	3	773	40	4	17	22
16	8	3	773	40	4	17	22
17	8	3	774	40	4	1	22
18	8	3	774	40	4	1	22
19	8	3	775	20	2	19	20
20	8	3	776	40	4	16	22
21	8	3	776	40	4	16	22
22	8	3	783	20	2	12	20
0	9	3	777	40	4	4	22
1	9	3	777	40	4	4	22
2	9	3	778	40	4	12	22
3	9	3	778	40	4	12	22
4	9	3	779	40	4	3	22
5	9	3	779	40	4	3	22
6	9	3	780	40	4	18	22
7	9	3	780	40	4	18	22
8	9	3	781	40	4	4	22
9	9	3	781	40	4	4	22
10	9	3	782	40	4	15	22
11	9	3	782	40	4	15	22
12	9	3	784	20	2	17	20
13	9	3	785	40	4	18	22
14	9	3	785	40	4	18	22
15	9	3	786	20	2	20	20
16	9	3	787	40	4	11	22
17	9	3	787	40	4	11	22
18	9	3	788	20	2	14	20
19	9	3	789	20	2	13	20
20	9	3	790	20	2	19	20
21	9	3	791	20	2	2	20
22	9	3	792	20	2	8	20
0	10	3	793	20	2	6	20
1	10	3	794	20	2	19	20
2	10	3	795	40	4	5	22
3	10	3	795	40	4	5	22
4	10	3	796	20	2	10	20
5	10	3	797	20	2	11	20
6	10	3	798	20	2	9	20
7	10	3	799	20	2	0	20
8	10	3	800	20	2	10	20
9	10	3	801	20	2	5	20
10	10	3	802	40	4	3	22
11	10	3	802	40	4	3	22
12	10	3	803	40	4	4	22
13	10	3	803	40	4	4	22
14	10	3	804	40	4	10	22
15	10	3	804	40	4	10	22
16	10	3	805	40	4	1	22
17	10	3	805	40	4	1	22
18	10	3	806	20	2	20	20
19	10	3	807	40	4	0	22
20	10	3	807	40	4	0	22
21	10	3	808	20	2	4	20
22	10	3	810	20	2	17	20
0	11	3	809	40	4	4	22
1	11	3	809	40	4	4	22
2	11	3	811	20	2	10	20
3	11	3	812	20	2	8	20
4	11	3	813	20	2	20	20
5	11	3	814	40	4	19	22
6	11	3	814	40	4	19	22
7	11	3	815	20	2	14	20
8	11	3	816	40	4	9	22
9	11	3	816	40	4	9	22
10	11	3	817	20	2	0	20
11	11	3	818	20	2	18	20
12	11	3	819	20	2	9	20
13	11	3	820	40	4	1	22
14	11	3	820	40	4	1	22
15	11	3	821	40	4	9	22
16	11	3	821	40	4	9	22
17	11	3	822	20	2	3	20
18	11	3	823	20	2	12	20
19	11	3	824	20	2	3	20
20	11	3	825	20	2	9	20
21	11	3	826	40	4	16	22
22	11	3	826	40	4	16	22
0	12	3	827	40	4	8	22
1	12	3	827	40	4	8	22
2	12	3	828	40	4	2	22
3	12	3	828	40	4	2	22
4	12	3	829	40	4	12	22
5	12	3	829	40	4	12	22
6	12	3	830	40	4	5	22
7	12	3	830	40	4	5	22
8	12	3	831	20	2	7	20
9	12	3	832	20	2	2	20
10	12	3	833	40	4	9	22
11	12	3	833	40	4	9	22
12	12	3	834	20	2	18	20
13	12	3	835	20	2	7	20
14	12	3	836	40	4	1	22
15	12	3	836	40	4	1	22
16	12	3	837	20	2	18	20
17	12	3	838	40	4	8	22
18	12	3	838	40	4	8	22
19	12	3	839	40	4	7	22
20	12	3	839	40	4	7	22
21	12	3	840	20	2	4	20
22	12	3	841	20	2	11	20
0	13	3	842	40	4	14	22
1	13	3	842	40	4	14	22
2	13	3	843	20	2	7	20
3	13	3	844	40	4	20	22
4	13	3	844	40	4	20	22
5	13	3	845	20	2	17	20
6	13	3	846	20	2	3	20
7	13	3	847	20	2	14	20
8	13	3	848	40	4	1	22
9	13	3	848	40	4	1	22
10	13	3	849	20	2	5	20
11	13	3	850	20	2	15	20
12	13	3	851	40	4	9	22
13	13	3	851	40	4	9	22
14	13	3	852	40	4	18	22
15	13	3	852	40	4	18	22
16	13	3	853	20	2	16	20
17	13	3	854	20	2	7	20
18	13	3	855	20	2	0	20
19	13	3	856	20	2	20	20
20	13	3	857	20	2	1	20
21	13	3	858	20	2	10	20
22	13	3	859	20	2	18	20
0	0	4	860	20	2	4	20
1	0	4	861	20	2	11	20
2	0	4	862	20	2	15	20
3	0	4	863	20	2	12	20
4	0	4	864	20	2	20	20
5	0	4	865	20	2	2	20
6	0	4	866	20	2	6	20
7	0	4	867	20	2	19	20
8	0	4	868	20	2	2	20
9	0	4	869	40	4	1	22
10	0	4	869	40	4	1	22
11	0	4	870	40	4	2	22
12	0	4	870	40	4	2	22
13	0	4	871	20	2	5	20
14	0	4	872	20	2	19	20
15	0	4	873	20	2	10	20
16	0	4	874	20	2	1	20
17	0	4	875	40	4	17	22
18	0	4	875	40	4	17	22
19	0	4	876	40	4	15	22
20	0	4	876	40	4	15	22
21	0	4	877	20	2	10	20
22	0	4	878	20	2	16	20
0	1	4	879	20	2	7	20
1	1	4	880	20	2	17	20
2	1	4	881	20	2	2	20
3	1	4	882	20	2	6	20
4	1	4	883	40	4	19	22
5	1	4	883	40	4	19	22
6	1	4	884	20	2	12	20
7	1	4	885	40	4	10	22
8	1	4	885	40	4	10	22
9	1	4	886	20	2	17	20
10	1	4	887	40	4	21	22
11	1	4	887	40	4	21	22
12	1	4	888	20	2	3	20
13	1	4	889	20	2	0	20
14	1	4	890	20	2	19	20
15	1	4	891	20	2	12	20
16	1	4	892	20	2	11	20
17	1	4	893	40	4	20	22
18	1	4	893	40	4	20	22
19	1	4	894	20	2	15	20
20	1	4	895	20	2	19	20
21	1	4	896	40	4	12	22
22	1	4	896	40	4	12	22
0	2	4	897	20	2	2	20
1	2	4	898	40	4	12	22
2	2	4	898	40	4	12	22
3	2	4	899	20	2	0	20
4	2	4	900	40	4	17	22
5	2	4	900	40	4	17	22
6	2	4	901	20	2	18	20
7	2	4	902	40	4	5	22
8	2	4	902	40	4	5	22
9	2	4	903	20	2	9	20
10	2	4	904	40	4	7	22
11	2	4	904	40	4	7	22
12	2	4	905	40	4	7	22
13	2	4	905	40	4	7	22
14	2	4	906	20	2	19	20
15	2	4	907	40	4	8	22
16	2	4	907	40	4	8	22
17	2	4	908	20	2	14	20
18	2	4	909	20	2	1	20
19	2	4	910	40	4	1	22
20	2	4	910	40	4	1	22
21	2	4	911	20	2	0	20
22	2	4	912	20	2	12	20
0	3	4	913	40	4	4	22
1	3	4	913	40	4	4	22
2	3	4	914	20	2	18	20
3	3	4	915	20	2	11	20
4	3	4	916	40	4	13	22
5	3	4	916	40	4	13	22
6	3	4	917	40	4	16	22
7	3	4	917	40	4	16	22
8	3	4	918	20	2	16	20
9	3	4	919	40	4	8	22
10	3	4	919	40	4	8	22
11	3	4	920	40	4	9	22
12	3	4	920	40	4	9	22
13	3	4	921	20	2	20	20
14	3	4	922	20	2	1	20
15	3	4	923	40	4	18	22
16	3	4	923	40	4	18	22
17	3	4	924	40	4	4	22
18	3	4	924	40	4	4	22
19	3	4	925	40	4	5	22
20	3	4	925	40	4	5	22
21	3	4	926	20	2	20	20
22	3	4	928	20	2	2	20
0	4	4	927	40	4	20	22
1	4	4	927	40	4	20	22
2	4	4	929	40	4	9	22
3	4	4	929	40	4	9	22
4	4	4	930	20	2	10	20
5	4	4	931	20	2	3	20
6	4	4	932	40	4	0	22
7	4	4	932	40	4	0	22
8	4	4	933	40	4	5	22
9	4	4	933	40	4	5	22
10	4	4	934	20	2	16	20
11	4	4	935	40	4	19	22
12	4	4	935	40	4	19	22
13	4	4	936	40	4	2	22
14	4	4	936	40	4	2	22
15	4	4	937	40	4	10	22
16	4	4	937	40	4	10	22
17	4	4	938	40	4	12	22
18	4	4	938	40	4	12	22
19	4	4	939	40	4	2	22
20	4	4	939	40	4	2	22
21	4	4	940	20	2	6	20
22	4	4	941	20	2	2	20
0	5	4	942	40	4	20	22
1	5	4	942	40	4	20	22
2	5	4	943	20	2	4	20
3	5	4	944	40	4	11	22
4	5	4	944	40	4	11	22
5	5	4	945	40	4	12	22
6	5	4	945	40	4	12	22
7	5	4	946	40	4	7	22
8	5	4	946	40	4	7	22
9	5	4	947	40	4	1	22
10	5	4	947	40	4	1	22
11	5	4	948	40	4	22	22
12	5	4	948	40	4	22	22
13	5	4	949	40	4	4	22
14	5	4	949	40	4	4	22
15	5	4	950	40	4	20	22
16	5	4	950	40	4	20	22
17	5	4	951	40	4	7	22
18	5	4	951	40	4	7	22
19	5	4	952	20	2	15	20
20	5	4	953	40	4	6	22
21	5	4	953	40	4	6	22
22	5	4	954	20	2	2	20
0	6	4	955	20	2	6	20
1	6	4	956	20	2	11	20
2	6	4	957	20	2	13	20
3	6	4	958	40	4	19	22
4	6	4	958	40	4	19	22
5	6	4	959	20	2	7	20
6	6	4	960	20	2	4	20
7	6	4	961	40	4	15	22
8	6	4	961	40	4	15	22
9	6	4	962	40	4	17	22
10	6	4	962	40	4	17	22
11	6	4	963	20	2	16	20
12	6	4	964	20	2	15	20
13	6	4	965	20	2	9	20
14	6	4	966	40	4	15	22
15	6	4	966	40	4	15	22
16	6	4	967	20	2	17	20
17	6	4	968	20	2	3	20
18	6	4	969	20	2	6	20
19	6	4	970	40	4	13	22
20	6	4	970	40	4	13	22
21	6	4	971	20	2	4	20
22	6	4	973	20	2	3	20
0	7	4	972	40	4	20	22
1	7	4	972	40	4	20	22
2	7	4	974	20	2	5	20
3	7	4	975	40	4	1	22
4	7	4	975	40	4	1	22
5	7	4	976	40	4	9	22
6	7	4	976	40	4	9	22
7	7	4	977	40	4	10	22
8	7	4	977	40	4	10	22
9	7	4	978	40	4	18	22
10	7	4	978	40	4	18	22
11	7	4	979	40	4	17	22
12	7	4	979	40	4	17	22
13	7	4	980	40	4	0	22
14	7	4	980	40	4	0	22
15	7	4	981	40	4	6	22
16	7	4	981	40	4	6	22
17	7	4	982	20	2	14	20
18	7	4	983	40	4	2	22
19	7	4	983	40	4	2	22
20	7	4	984	40	4	2	22
21	7	4	984	40	4	2	22
22	7	4	985	20	2	0	20
0	8	4	986	20	2	18	20
1	8	4	987	40	4	12	22
2	8	4	987	40	4	12	22
3	8	4	988	40	4	11	22
4	8	4	988	40	4	11	22
5	8	4	989	40	4	2	22
6	8	4	989	40	4	2	22
7	8	4	990	20	2	5	20
8	8	4	991	40	4	3	22
9	8	4	991	40	4	3	22
10	8	4	992	40	4	14	22
11	8	4	992	40	4	14	22
12	8	4	993	20	2	16	20
13	8	4	994	20	2	4	20
14	8	4	995	40	4	13	22
15	8	4	995	40	4	13	22
16	8	4	996	40	4	16	22
17	8	4	996	40	4	16	22
18	8	4	997	40	4	22	22
19	8	4	997	40	4	22	22
20	8	4	998	40	4	16	22
21	8	4	998	40	4	16	22
22	8	4	1000	20	2	6	20
0	9	4	999	40	4	7	22
1	9	4	999	40	4	7	22
2	9	4	1001	40	4	20	22
3	9	4	1001	40	4	20	22
4	9	4	1002	20	2	19	20
5	9	4	1003	20	2	20	20
6	9	4	1004	20	2	1	20
7	9	4	1005	20	2	0	20
8	9	4	1006	20	2	3	20
9	9	4	1007	20	2	10	20
10	9	4	1008	40	4	10	22
11	9	4	1008	40	4	10	22
12	9	4	1009	40	4	22	22
13	9	4	1009	40	4	22	22
14	9	4	1010	20	2	0	20
15	9	4	1011	20	2	16	20
16	9	4	1012	40	4	18	22
17	9	4	1012	40	4	18	22
18	9	4	1013	20	2	5	20
19	9	4	1014	40	4	8	22
20	9	4	1014	40	4	8	22
21	9	4	1015	20	2	2	20
22	9	4	1016	20	2	18	20
0	10	4	1017	40	4	17	22
1	10	4	1017	40	4	17	22
2	10	4	1018	20	2	1	20
3	10	4	1019	20	2	20	20
4	10	4	1020	20	2	7	20
5	10	4	1021	20	2	0	20
6	10	4	1022	40	4	7	22
7	10	4	1022	40	4	7	22
8	10	4	1023	20	2	15	20
9	10	4	1024	40	4	7	22
10	10	4	1024	40	4	7	22
11	10	4	1025	20	2	17	20
12	10	4	1026	20	2	11	20
13	10	4	1027	40	4	17	22
14	10	4	1027	40	4	17	22
15	10	4	1028	40	4	4	22
16	10	4	1028	40	4	4	22
17	10	4	1029	20	2	11	20
18	10	4	1030	20	2	14	20
19	10	4	1031	20	2	18	20
20	10	4	1032	40	4	4	22
21	10	4	1032	40	4	4	22
22	10	4	1034	20	2	12	20
0	11	4	1033	40	4	8	22
1	11	4	1033	40	4	8	22
2	11	4	1035	40	4	15	22
3	11	4	1035	40	4	15	22
4	11	4	1036	40	4	0	22
5	11	4	1036	40	4	0	22
6	11	4	1037	20	2	5	20
7	11	4	1038	20	2	0	20
8	11	4	1039	40	4	6	22
9	11	4	1039	40	4	6	22
10	11	4	1040	20	2	8	20
11	11	4	1041	40	4	7	22
12	11	4	1041	40	4	7	22
13	11	4	1042	40	4	13	22
14	11	4	1042	40	4	13	22
15	11	4	1043	40	4	13	22
16	11	4	1043	40	4	13	22
17	11	4	1044	40	4	11	22
18	11	4	1044	40	4	11	22
19	11	4	1045	20	2	9	20
20	11	4	1046	20	2	7	20
21	11	4	1047	20	2	17	20
22	11	4	1048	20	2	8	20
0	12	4	1049	40	4	15	22
1	12	4	1049	40	4	15	22
2	12	4	1050	20	2	18	20
3	12	4	1051	20	2	15	20
4	12	4	1052	40	4	10	22
5	12	4	1052	40	4	10	22
6	12	4	1053	20	2	3	20
7	12	4	1054	40	4	3	22
8	12	4	1054	40	4	3	22
9	12	4	1055	40	4	11	22
10	12	4	1055	40	4	11	22
11	12	4	1056	20	2	7	20
12	12	4	1057	40	4	0	22
13	12	4	1057	40	4	0	22
14	12	4	1058	40	4	19	22
15	12	4	1058	40	4	19	22
16	12	4	1059	40	4	4	22
17	12	4	1059	40	4	4	22
18	12	4	1060	20	2	0	20
19	12	4	1061	20	2	18	20
20	12	4	1062	40	4	9	22
21	12	4	1062	40	4	9	22
22	12	4	1066	20	2	8	20
0	13	4	1063	40	4	5	22
1	13	4	1063	40	4	5	22
2	13	4	1064	40	4	16	22
3	13	4	1064	40	4	16	22
4	13	4	1065	40	4	12	22
5	13	4	1065	40	4	12	22
6	13	4	1067	20	2	3	20
7	13	4	1068	40	4	17	22
8	13	4	1068	40	4	17	22
9	13	4	1069	20	2	4	20
10	13	4	1070	40	4	7	22
11	13	4	1070	40	4	7	22
12	13	4	1071	40	4	18	22
13	13	4	1071	40	4	18	22
14	13	4	1072	40	4	9	22
15	13	4	1072	40	4	9	22
16	13	4	1073	40	4	20	22
17	13	4	1073	40	4	20	22
18	13	4	1074	20	2	6	20
19	13	4	1075	20	2	12	20
20	13	4	1076	20	2	18	20
21	13	4	1077	20	2	9	20
22	13	4	1078	20	2	5	20
0	0	5	1079	20	2	13	20
1	0	5	1080	20	2	20	20
2	0	5	1081	40	4	13	22
3	0	5	1081	40	4	13	22
4	0	5	1082	20	2	18	20
5	0	5	1083	40	4	14	22
6	0	5	1083	40	4	14	22
7	0	5	1084	40	4	15	22
8	0	5	1084	40	4	15	22
9	0	5	1085	20	2	13	20
10	0	5	1086	20	2	0	20
11	0	5	1087	20	2	7	20
12	0	5	1088	20	2	20	20
13	0	5	1089	40	4	0	22
14	0	5	1089	40	4	0	22
15	0	5	1090	40	4	15	22
16	0	5	1090	40	4	15	22
17	0	5	1091	20	2	18	20
18	0	5	1092	20	2	16	20
19	0	5	1093	20	2	11	20
20	0	5	1094	20	2	0	20
21	0	5	1095	40	4	3	22
22	0	5	1095	40	4	3	22
0	1	5	1096	40	4	14	22
1	1	5	1096	40	4	14	22
2	1	5	1097	40	4	16	22
3	1	5	1097	40	4	16	22
4	1	5	1098	40	4	4	22
5	1	5	1098	40	4	4	22
6	1	5	1099	40	4	19	22
7	1	5	1099	40	4	19	22
8	1	5	1100	20	2	17	20
9	1	5	1101	40	4	3	22
10	1	5	1101	40	4	3	22
11	1	5	1102	40	4	18	22
12	1	5	1102	40	4	18	22
13	1	5	1103	20	2	9	20
14	1	5	1104	20	2	13	20
15	1	5	1105	40	4	7	22
16	1	5	1105	40	4	7	22
17	1	5	1106	40	4	7	22
18	1	5	1106	40	4	7	22
19	1	5	1107	40	4	7	22
20	1	5	1107	40	4	7	22
21	1	5	1108	40	4	12	22
22	1	5	1108	40	4	12	22
0	2	5	1109	20	2	16	20
1	2	5	1110	40	4	12	22
2	2	5	1110	40	4	12	22
3	2	5	1111	20	2	3	20
4	2	5	1112	20	2	20	20
5	2	5	1113	20	2	9	20
6	2	5	1114	40	4	5	22
7	2	5	1114	40	4	5	22
8	2	5	1115	20	2	1	20
9	2	5	1116	20	2	14	20
10	2	5	1117	20	2	11	20
11	2	5	1118	20	2	17	20
12	2	5	1119	40	4	14	22
13	2	5	1119	40	4	14	22
14	2	5	1120	40	4	10	22
15	2	5	1120	40	4	10	22
16	2	5	1121	40	4	16	22
17	2	5	1121	40	4	16	22
18	2	5	1122	20	2	6	20
19	2	5	1123	40	4	0	22
20	2	5	1123	40	4	0	22
21	2	5	1124	20	2	18	20
22	2	5	1125	20	2	2	20
0	3	5	1126	40	4	7	22
1	3	5	1126	40	4	7	22
2	3	5	1127	20	2	7	20
3	3	5	1128	20	2	12	20
4	3	5	1129	20	2	17	20
5	3	5	1130	40	4	2	22
6	3	5	1130	40	4	2	22
7	3	5	1131	40	4	3	22
8	3	5	1131	40	4	3	22
9	3	5	1132	40	4	17	22
10	3	5	1132	40	4	17	22
11	3	5	1133	20	2	12	20
12	3	5	1134	20	2	17	20
13	3	5	1135	40	4	20	22
14	3	5	1135	40	4	20	22
15	3	5	1136	40	4	1	22
16	3	5	1136	40	4	1	22
17	3	5	1137	40	4	4	22
18	3	5	1137	40	4	4	22
19	3	5	1138	20	2	9	20
20	3	5	1139	20	2	11	20
21	3	5	1140	20	2	14	20
22	3	5	1142	20	2	14	20
0	4	5	1141	40	4	14	22
1	4	5	1141	40	4	14	22
2	4	5	1143	40	4	21	22
3	4	5	1143	40	4	21	22
4	4	5	1144	20	2	4	20
5	4	5	1145	20	2	18	20
6	4	5	1146	40	4	10	22
7	4	5	1146	40	4	10	22
8	4	5	1147	40	4	13	22
9	4	5	1147	40	4	13	22
10	4	5	1148	40	4	1	22
11	4	5	1148	40	4	1	22
12	4	5	1149	20	2	19	20
13	4	5	1150	20	2	19	20
14	4	5	1151	20	2	10	20
15	4	5	1152	40	4	12	22
16	4	5	1152	40	4	12	22
17	4	5	1153	20	2	18	20
18	4	5	1154	20	2	8	20
19	4	5	1155	40	4	6	22
20	4	5	1155	40	4	6	22
21	4	5	1156	40	4	0	22
22	4	5	1156	40	4	0	22
0	5	5	1157	20	2	6	20
